wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1140.5708,0,0.15467,3.7352e-07,56.75,56.904
1140.5808,0,0.15467,3.7352e-07,56.759,56.913
1140.5909,0,0.15466,3.7352e-07,56.768,56.922
1140.6009,0,0.15466,3.7352e-07,56.776,56.931
1140.6109,0,0.15467,3.7352e-07,56.785,56.94
1140.6210,0,0.15467,3.7352e-07,56.794,56.949
1140.6310,0,0.15466,3.7352e-07,56.803,56.958
1140.6410,0,0.15466,3.7353e-07,56.812,56.967
1140.6511,0,0.15467,3.7353e-07,56.821,56.976
1140.6611,0,0.15467,3.7353e-07,56.83,56.984
1140.6711,0,0.15466,3.7353e-07,56.839,56.993
1140.6812,0,0.15466,3.7353e-07,56.848,57.002
1140.6912,0,0.15467,3.7353e-07,56.856,57.011
1140.7013,0,0.15467,3.7353e-07,56.865,57.02
1140.7113,0,0.15466,3.7353e-07,56.874,57.029
1140.7213,0,0.15467,3.7354e-07,56.883,57.038
1140.7314,0,0.15466,3.7354e-07,56.892,57.047
1140.7414,0,0.15467,3.7354e-07,56.901,57.056
1140.7514,0,0.15466,3.7354e-07,56.91,57.064
1140.7615,0,0.15467,3.7354e-07,56.919,57.073
