wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1392.3000,0,0.7425,3.3234e-09,1988.5,1989.3
1392.9000,0,0.7425,3.3353e-09,1983.8,1984.5
1393.5000,0,0.7425,3.3472e-09,1979,1979.8
1394.1000,0,0.7425,3.3589e-09,1974.3,1975
1394.7000,0,0.7425,3.3705e-09,1969.6,1970.3
1395.3000,0,0.7425,3.3819e-09,1964.8,1965.6
1395.9000,0,0.7425,3.3933e-09,1960.1,1960.8
1396.5000,0,0.7425,3.4045e-09,1955.4,1956.1
1397.1000,0,0.7425,3.4157e-09,1950.6,1951.4
1397.7000,0,0.7425,3.427e-09,1946,1946.7
1398.3000,0,0.7425,3.4389e-09,1941.3,1942
1398.9000,0,0.7425,3.4517e-09,1936.6,1937.4
1399.5000,0,0.7425,3.4652e-09,1932,1932.7
1400.1000,0,0.7425,3.4795e-09,1927.3,1928.1
1400.7000,0,0.7425,3.4945e-09,1922.8,1923.5
1401.3000,0,0.7425,3.5103e-09,1918.2,1919
1401.9000,0,0.7425,3.5269e-09,1913.7,1914.4
1402.5000,0,0.7425,3.5442e-09,1909.1,1909.9
1403.1000,0,0.7425,3.562e-09,1904.6,1905.3
1403.7000,0,0.7425,3.5798e-09,1900,1900.8
1404.3000,0,0.7425,3.5974e-09,1895.5,1896.2
1404.9000,0,0.7425,3.6148e-09,1890.9,1891.6
1405.5000,0,0.7425,3.6321e-09,1886.3,1887.1
1406.1000,0,0.7425,3.6492e-09,1881.8,1882.5
1406.7000,0,0.7425,3.6662e-09,1877.2,1878
1407.3000,0,0.7425,3.6829e-09,1872.7,1873.4
1407.9000,0,0.7425,3.6996e-09,1868.1,1868.8
1408.5000,0,0.7425,3.716e-09,1863.5,1864.3
1409.1000,0,0.7425,3.7323e-09,1859,1859.7
1409.7000,0,0.7425,3.7484e-09,1854.4,1855.1
1410.3000,0,0.7425,3.7643e-09,1849.8,1850.5
1410.9000,0,0.7425,3.7801e-09,1845.2,1845.9
1411.5000,0,0.7425,3.7957e-09,1840.6,1841.4
1412.1000,0,0.7425,3.8112e-09,1836,1836.8
1412.7000,0,0.7425,3.8264e-09,1831.4,1832.2
1413.3000,0,0.7425,3.8415e-09,1826.8,1827.6
1413.9000,0,0.7425,3.8565e-09,1822.2,1823
1414.5000,0,0.7425,3.8712e-09,1817.6,1818.3
1415.1000,0,0.7425,3.8858e-09,1813,1813.7
1415.7000,0,0.7425,3.9003e-09,1808.4,1809.1
1416.3000,0,0.7425,3.9145e-09,1803.7,1804.5
1416.9000,0,0.7425,3.9286e-09,1799.1,1799.8
1417.5000,0,0.7425,3.9427e-09,1794.5,1795.2
1418.1000,0,0.7425,3.9572e-09,1789.8,1790.6
1418.7000,0,0.7425,3.9725e-09,1785.2,1785.9
1419.3000,0,0.7425,3.9885e-09,1780.5,1781.3
1419.9000,0,0.7425,4.0052e-09,1775.9,1776.6
1420.5000,0,0.7425,4.0226e-09,1771.2,1771.9
1421.1000,0,0.7425,4.0407e-09,1766.5,1767.3
1421.7000,0,0.7425,4.0596e-09,1761.9,1762.6
1422.3000,0,0.7425,4.0792e-09,1757.2,1758
1422.9000,0,0.7425,4.0993e-09,1752.5,1753.3
1423.5000,0,0.7425,4.1195e-09,1747.9,1748.6
1424.1000,0,0.7425,4.1395e-09,1743.2,1744
1424.7000,0,0.7425,4.1593e-09,1738.5,1739.3
1425.3000,0,0.7425,4.1788e-09,1733.9,1734.6
1425.9000,0,0.7425,4.1982e-09,1729.2,1730
